ID,Label (description),Category,EcoSIM Other Names,EcoSIM Variable Name,File Name,Definition,Comment,Related Synonyms,Exact Synonyms,Type,DbXrefs,has_units,qualifiers,attributes,measured_ins,measurement_ofs,contexts,Parents
ECOSIM:0000897,total surface DOC flux,soil biogeochemical data type,,HydroSufDOCFlx_col,SoilBGCDataType.txt,"Total Surface Dissolved Organic Carbon (DOC) flux refers to the total amount or concentration of Dissolved Organic Carbon transported on the surface of a particular ecosystem, such as a lake, river or ocean, over a certain period. It is a comprehensive measure that encompasses all horizontal and vertical DOC fluxes occurring at the air-water interface.",,,,Class,,g d-2,,Flux,Surface,DissolvedOrganicCarbon,,
ECOSIM:0000898,total subsurface DOC flux,soil biogeochemical data type,,HydroSubsDOCFlx_col,SoilBGCDataType.txt,"Total subsurface DOC flux refers to the total amount of dissolved organic carbon (DOC) that moves or flows below the surface of the earth. DOC is a key component of the global carbon cycle and is involved in numerous biogeochemical processes, including the nutrition and metabolism of soil microbiota and the transport of pollutants, such as heavy metals. Monitoring and quantifying the flux of DOC in subsurface environments is crucial for understanding carbon dynamics and the transfer of carbon between the soil, groundwater, and atmosphere.",,,,Class,,g d-2,,,Subsurface,DissolvedOrganicCarbon,Flux,
ECOSIM:0000899,total LitrFall C,soil biogeochemical data type,,LiterfalOrgM_col,SoilBGCDataType.txt,,,,,Class,,g d-2,,,,,,
ECOSIM:0000900,total surface DON flux,soil biogeochemical data type,,HydroSufDONFlx_CumYr_col,SoilBGCDataType.txt,"Total surface DON flux refers to the total amount of dissolved organic nitrogen (DON) that is transported across the surface through various processes, such as runoff, leaching, and atmospheric deposition. It is a key parameter in studying and modeling the global nitrogen cycle. High levels of DON flux can contribute to nutrient pollution and influence the health of aquatic and terrestrial ecosystems.",,,,Class,,g d-2,,Flux,Surface,DissolvedOrganicNitrogen,,
ECOSIM:0000901,total subsurface DON flux,soil biogeochemical data type,,HydroSubsDONFlx_col,SoilBGCDataType.txt,"Total Subsurface DON Flux refers to the total flow or movement of Dissolved Organic Nitrogen (DON) below the Earth's surface. It is a part of the nitrogen cycle that involves the breakdown and distribution of nitrogenous compounds in the soil, which can affect the health of ecosystems and the quality of groundwater.",,,,Class,,g d-2,,Flux,Subsurface,DissolvedOrganicNitrogen,,
ECOSIM:0000902,total surface DOP flux,soil biogeochemical data type,,HydroSufDOPFlx_CumYr_col,SoilBGCDataType.txt,Total surface DOP Flux refers to the total quantity of Dissolved Organic Phosphorus (DOP) that is transferred from one place to another on the earth's surface over a specific time period. It is a critical component of the phosphate cycle and is primarily produced through the breakdown of organic compound. This measure plays a critical role in the uptake of phosphorus and its availability in the environment.,,,,Class,,g d-2,,Flux,Surface,DOP,,
ECOSIM:0000903,total subsurface DOP flux,soil biogeochemical data type,,HydroSubsDOPFlx_col,SoilBGCDataType.txt,"Total subsurface DOP flux refers to the total flow of dissolved organic phosphorus (DOP) from higher to lower concentrations in a specified subsurface area, usually measured in units of mass per time per area. DOP is a subset of total phosphorus that includes any organic compounds containing phosphorus, such as phospholipids and nucleic acids. Being able to quantify DOP fluxes is key to understanding nutrient cycling in ecosystems and crucial for constructing ecosystem and land surface models.",,,,Class,,g d-2,,,Subsurface,DOP,,
ECOSIM:0000904,total soil precipited P,soil biogeochemical data type,,tXPO4_col,SoilBGCDataType.txt,"Total soil precipitated P refers to the total amount of phosphorus (P) in the soil that is in a precipitated form. It is an important measure of the nutrient status of the soil, as phosphorus is a vital nutrient for plant growth. This parameter is often used in Earth system modeling to understand and simulate nutrient cycling and soil fertility.",,,,Class,,g d-2,,,Soil,Phosphorus,,
ECOSIM:0000905,total soil autotrophic respiration,soil biogeochemical data type,,RootResp_CumYr_col,SoilBGCDataType.txt,"Total soil autotrophic respiration refers to the total amount of carbon dioxide (CO2) released by the metabolic activity of autotrophic organisms in the soil. Autotrophic organisms, which include plants and some types of microorganisms, produce energy through photosynthesis and release CO2 as a byproduct. Autotrophic respiration contributes significantly to the overall soil respiration and is a key component of the carbon cycle. It is influenced by various factors such as temperature, moisture, and nutrient availability.",,,,Class,,g d-2,,,Soil,CO2,,
ECOSIM:0000906,total sediment subsurface flux,soil biogeochemical data type,,SedmErossLoss_CumYr_col,SoilBGCDataType.txt,"Total sediment subsurface flux refers to the total amount of sediment that is transported below the surface level due to natural processes such as soil erosion, landslide, and others. It is an important measure in the study of land degradation, soil conservation, and sediment transport.",,,,Class,,Mg d-2,,Flux,Subsurface,Sediment,,
ECOSIM:0000907,total surface DIC flux,soil biogeochemical data type,,HydroSufDICFlx_col,SoilBGCDataType.txt,"Total surface DIC flux refers to the total amount of dissolved inorganic carbon (DIC) that moves across the Earth's surface over a specified period of time. In the context of Earth system modeling, this is an important parameter that helps to understand and quantify the biogeochemical cycling of carbon at the global scale. It includes the natural fluxes of DIC to and from oceans, rivers, lakes, and other surface bodies of water, as well as anthropogenic (human-caused) DIC fluxes, such as those resulting from fossil fuel combustion and land use change.",,,,Class,,g d-2,,,Surface,DIC,,
ECOSIM:0000908,total subsurface DIC flux,soil biogeochemical data type,,HydroSubsDICFlx_col,SoilBGCDataType.txt,"Total subsurface DIC flux refers to the total amount of Dissolved Inorganic Carbon (DIC) that moves within the subsurface layers of an ecosystem. This includes movements through soil water, groundwater, and other subsurface flows. DIC in aquatic ecosystems includes gases, such as CO2 and CH4, and bicarbonates and carbonates. The measurement of this flux is important for understanding the carbon cycle within an ecosystem, particularly in the context of climate change and ocean acidification.",,,,Class,,g d-2,,Flux,Subsurface,,,
ECOSIM:0000909,total surface DIN flux,soil biogeochemical data type,,HydroSufDINFlx_CumYr_col,SoilBGCDataType.txt,"The total surface dissolved inorganic nitrogen (DIN) flux refers to the total amount of DIN (comprising nitrate, nitrite, and ammonium) that moves across the surface of a given area over a certain period of time. This can include fluxes from atmospheric deposition, biological activity, and hydrological processes. Measuring the total surface DIN flux is important for understanding nitrogen cycling and nutrient availability in ecosystems.",,,,Class,,g d-2,,,,DissolvedInorganicNitrogen,,
ECOSIM:0000910,total subsurface DIN flux,soil biogeochemical data type,,HydroSubsDINFlx_col,SoilBGCDataType.txt,"The term 'total subsurface DIN flux' refers to the total amount of dissolved inorganic nitrogen (DIN) that moves through the subsurface layer of an ecosystem over a particular period of time. This flux describes the rate of DIN transfer from one location to another, typically due to the process of leaching. DIN flux is an important component of the nitrogen cycle in an ecosystem, influencing soil fertility, plant growth, and water quality.",,,,Class,,g d-2,,Flux,Subsurface,DissolvedInorganicNitrogen,,
ECOSIM:0000911,total surface DIP flux,soil biogeochemical data type,,HydroSufDIPFlx_CumYr_col,SoilBGCDataType.txt,"Total surface DIP (Dissolvable Inorganic Phosphorus) flux refers to the total amount of DIP that is transferred from the surface of the Earth (land and water bodies) to the atmosphere. The DIP flux is an important part of the phosphorus cycle and plays a crucial role in marine and terrestrial ecosystems. It influences productivity, food web dynamics, and the concentrations of greenhouse gases.",,,,Class,,g d-2,,Flux,Surface,DIP,,
ECOSIM:0000912,total subsurface DIP flux,soil biogeochemical data type,,HydroSubsDIPFlx_col,SoilBGCDataType.txt,,,,,Class,,g d-2,,,Subsurface,DIP,,
ECOSIM:0000913,total standing dead C,soil biogeochemical data type,,StandingDeadStrutElms_col,SoilBGCDataType.txt,"Total standing dead C refers to the total amount of carbon contained in dead standing trees in a particular area. This can vary based on factors such as forest type, tree species, and disturbance history. It represents a significant pool of carbon in forest ecosystems, and is important for understanding the carbon cycle and the role of forests in climate change.",,,,Class,,g d-2,,,DeadStandingTree,Carbon,,
ECOSIM:0000914,total N drainage below root zone,soil biogeochemical data type,,ZDRAIN_col,SoilBGCDataType.txt,"Total N drainage below root zone represents the amount of nitrogen that has leached out from the root zone and entered the deeper layers of soil. This leaching process can result in a significant loss of nutrients from the soil, potentially impacting plant growth and productivity. Additionally, nitrogen leaching can contribute to groundwater pollution, as it can result in elevated levels of nitrate in groundwater.",,,,Class,,g d-2,,Drainage,RootZone,Nitrogen,,
ECOSIM:0000915,total P drainage below root zone,soil biogeochemical data type,,PDRAIN_col,SoilBGCDataType.txt,,,,,Class,,g d-2,,,,,,
ECOSIM:0000916,total soil ion content,soil biogeochemical data type,,UION_col,SoilBGCDataType.txt,"Total soil ion content refers to the sum of all the ion concentrations in a soil sample. It is an aggregate measure of the total quantity of ions present, which could include essential plant nutrients like nitrogen (N), phosphorous (P), and potassium (K), as well as other elements. This measurement is useful in determining soil fertility and nutrient availability for plant growth.",,,,Class,,mol d-2,,Content,Soil,Ions,,
ECOSIM:0000917,total subsurface ion flux,soil biogeochemical data type,,HydroIonFlx_CumYr_col,SoilBGCDataType.txt,"Total subsurface ion flux refers to the total movement of ions, or charged particles, within the subsurface or subsurface waters. This includes both the downward movement of ions through the soil profile (leaching) and the upward movement of ions from the subsurface to the surface (capillary rise or upward diffusion). It is a crucial factor in nutrient cycling, soil chemistry, and water quality.",,,,Class,,mol d-2,,,Subsurface,Ion,,
ECOSIM:0000918,total nutrient exchange,soil biogeochemical data type,,RNut_MicbRelease_vr,SoilBGCDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000919,microbial gases transformation,soil biogeochemical data type,,trcs_RMicbUptake_vr,SoilBGCDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000920,total microbial gases transformation,soil biogeochemical data type,,trcs_RMicbUptake_col,SoilBGCDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000921,net microbial N2 exchange,soil biogeochemical data type,,Micb_N2Fixation_vr,SoilBGCDataType.txt,,,,,Class,,g d-2 h-1,,Exchange,,N2,,
ECOSIM:0000922,"net plant+microbial DOC flux, >0 into soil",soil biogeochemical data type,,REcoDOMProd_vr,SoilBGCDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000923,"microbial dom flux, > 0 into soil",soil biogeochemical data type,,RDOMMicProd_vr,SoilBGCDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000924,total respiration of DOC+DOA in soil layer,soil biogeochemical data type,,TMicHeterActivity_vr,SoilBGCDataType.txt,,,,,Class,,,,,,,,
ECOSIM:0000925,soil water volume occupied by microial biomass,soil biogeochemical data type,,VWatMicrobAct_vr,SoilBGCDataType.txt,"Soil water volume occupied by microbial biomass refers to the portion of the total soil water volume that is occupied by the biomass of microorganisms present in the soil, including bacteria, fungi, and other microbes. This metric provides information about the microbial activity and the nutrient cycling capacity of the soil. Microbial biomass plays a significant role in various soil processes, including organic matter decomposition, nutrient cycling, and the formation of soil structure, and can serve as an indicator of soil health and fertility.",,,,Class,,m3 m-3,,Volume,SoilWater,MicrobialBiomass,,
ECOSIM:0000926,constraints of temperature and water potential on microbial activity,soil biogeochemical data type,,TSens4MicbGrwoth_vr,SoilBGCDataType.txt,"Constraints of temperature and water potential on microbial activity refers to how factors such as temperature and water potential can limit the activity of microorganisms in an environmental setting. In particular, temperature can affect microbial metabolism while water potential affects the availability of water for microbial processes.|TFNQ constraints refer to the inhibitory influences of temperature and water potential on microbial activity in the soil ecosystem. Soil temperature and water potential may affect the metabolic activities of microorganisms and, as a result, soil nutrient transformations, organic matter decomposition, and soil gas emissions. The study of these biotic-abiotic interactions is key for understanding the functioning of soil microbial pools and predicting soil responses to environmental changes.",,,,Class,,,,Constraint|Temperature,,Constraint,,
ECOSIM:0000927,total LitrFall C,soil biogeochemical data type,,LitrfalStrutElms_vr,SoilBGCDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000928,effective volume fraction of nutrient solutes (0-1),soil biogeochemical data type,,trcs_VLN_vr,SoilBGCDataType.txt,,,,,Class,,,,,,,,
ECOSIM:0000929,conversion flux from DIM into DOM,soil biogeochemical data type,,tRDIM2DOM_col,SoilBGCDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000930,net production of gas,soil biogeochemical data type,,RGasNetProd_col,SoilBGCDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000931,decomposer oxygen limitation,soil biogeochemical data type,,OxyDecompLimiter_vr,SoilBGCDataType.txt,,,,,Class,,,,,,,,
ECOSIM:0000932,decompoer oxygen uptake rate,soil biogeochemical data type,,RO2DecompUptk_vr,SoilBGCDataType.txt,,,,,Class,,,,,,,,
ECOSIM:0000933,width of NH4 band,soil biogeochemical data type,,BandWidthNH4_vr,SoilBGCDataType.txt,"Width of NH4 band refers to the spatial extent or breadth of the distribution of ammonium (NH4) in a particular area or medium. It is a parameter often measured in soil or water systems to understand the dispersion and concentration of NH4. This information is important in various ecological or environmental contexts, including nutrient cycling, pollution monitoring, and the modeling of biogeochemical processes.",,,,Class,,m,,Width,Soil,Ammonium,,
ECOSIM:0000934,depth of NH4 band,soil biogeochemical data type,,BandThicknessNH4_vr,SoilBGCDataType.txt,Depth of NH4 band refers to the depth in the soil at which a band or layer of ammonium (NH4) fertilizer is located. This is an important parameter in agriculture and soil science as it can affect the availability of nutrients to plants.,,,,Class,,m,,Depth,Soil,NH4,Band,
ECOSIM:0000935,width of NO3 band,soil biogeochemical data type,,BandWidthNO3_vr,SoilBGCDataType.txt,,,,,Class,,m,,Width,Soil,,NO3,
ECOSIM:0000936,depth of NO4 band,soil biogeochemical data type,,BandThicknessNO3_vr,SoilBGCDataType.txt,"Depth of NO4 band refers to the vertical distance from the surface of the soil to the band or layer of soil where nitrate (NO4) is concentrated or present in significant amounts. This depth can be important in understanding nutrient availability and movement in soils, as well as potential risks of nutrient leaching and groundwater contamination.",,,,Class,,m,,Depth,Soil,Band,,
ECOSIM:0000937,width of PO4 band,soil biogeochemical data type,,BandWidthPO4_vr,SoilBGCDataType.txt,,,,,Class,,m,,Width,,PO4Band,,
ECOSIM:0000938,depth of PO4 band,soil biogeochemical data type,,BandThicknessPO4_vr,SoilBGCDataType.txt,Depth of PO4 band refers to the vertical distance from the surface to a layer in the soil where Phosphate (PO4) is most concentrated. This depth is a crucial parameter for agricultural practices as it helps in understanding the mobility and availability of the nutrient in the soil.,,,,Class,,m,,,Soil,Depth,PO4,
ECOSIM:0000939,total depth of NH4 band,soil biogeochemical data type,,BandDepthNH4_col,SoilBGCDataType.txt,Total depth of NH4 band refers to the total depth through which ammonium (NH4) is distributed or contained within a certain band or layer of soil or sediment. This measure provides insight on the vertical distribution of NH4 in soil which is critical in understanding nutrient cycling and availability for plant growth.,,,,Class,,m,,Depth,SoilBand,NH4,,
ECOSIM:0000940,total depth of NO3 band,soil biogeochemical data type,,BandDepthNO3_col,SoilBGCDataType.txt,"Total depth of NO3 band refers to the vertical thickness or depth of a layer or band of soil where nitrate (NO3) is concentrated or prominent. This measure can contribute to understanding nutrient cycling, soil fertility, and groundwater quality, as NO3 is a key nutrient but can also be a pollutant when it leaches into water bodies.",,,,Class,,m,,Depth,,Nitrate,,
ECOSIM:0000941,total depth of PO4 band,soil biogeochemical data type,,BandDepthPO4_col,SoilBGCDataType.txt,,,,,Class,,m,,,,,,
ECOSIM:0000942,total chemodenitrification N2O uptake non-band unconstrained by N2O,soil biogeochemical data type,,RNO2DmndSoilChemo_vr,SoilBGCDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000943,total chemodenitrification N2O uptake band unconstrained by N2O,soil biogeochemical data type,,RNO2DmndBandChemo_vr,SoilBGCDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000944,soil surface gas dissolution (+ve) - volatilization (-ve),soil biogeochemical data type,,trcg_DisolEvap_Atm2Litr_flx,SoilBGCDataType.txt,"Soil surface gas dissolution-volatilization refers to the process in which gases exchange between the soil surface and the atmosphere. This parameter describes the net movement of gases, with positive values indicating the dissolution of gases into the soil and negative values indicating the volatilization or release of gases from the soil surface into the atmosphere.",,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000945,"<0., active gas bubbling",soil biogeochemical data type,,trcg_ebu_flx_vr,SoilBGCDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000946,vertically integrated ebullition flux,soil biogeochemical data type,,trcg_ebu_flx_col,SoilBGCDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000947,plant-aided gas transport flux,soil biogeochemical data type,,trcg_air2root_flx_col,SoilBGCDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000948,total H+ production,soil biogeochemical data type,,RProd_Hp_vr,SoilBGCDataType.txt,,,,,Class,,mol h-1,,,,,,
ECOSIM:0000949,water flux micropore,soil biogeochemical data type,,WaterFlowSoiMicP_3D,SoilBGCDataType.txt,"The flow of water through the micropores in the soil. This is one of the main processes through which water moves downwards from the surface to deeper levels in the soil, besides macropore flow. Micropores typically have a diameter less than 0.08 mm and are responsible for the soil's water holding capacity and the flow of water and nutrients towards plant roots. They can be found between clay particles and organic matter, and their presence improves soil structure and fertility.",,,,Class,,m3 d-2 h-1,,Micropore,Soil,Water,,
ECOSIM:0000950,water flux macropore,soil biogeochemical data type,,WaterFlowSoiMacP_3D,SoilBGCDataType.txt,,,,,Class,,m3 d-2 h-1,,,,,,
ECOSIM:0000951,convective heat flux micropore,soil biogeochemical data type,,HeatFlow2Soil_3D,SoilBGCDataType.txt,,,,,Class,,MJ d-2 h-1,,,,,,
ECOSIM:0000952,Cumulative difference in gas belowground production and surface flux,soil biogeochemical data type,,Gas_Prod_TP_cumRes_col,SoilBGCDataType.txt,,,,,Class,,g d-2,,,,,,
ECOSIM:0000953,tracer solute transport in micropore,soil biogeochemical data type,,trcs_TransptMicP_3D,SoilBGCDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000954,DOC flux micropore,soil biogeochemical data type,,DOM_MicpTransp_3D,SoilBGCDataType.txt,"DOC flux micropore refers to the amount of dissolved organic carbon (DOC) flowing through soil micropores. DOC is a component of the soil organic matter and represents a substantial pool of terrestrial carbon. It contributes to various soil functions and processes, and its dynamics are important in understanding carbon cycling in the environment. Micropores, the smallest pores in soil (< 0.05 mm), allow the transport of water and DOC. Thus, the flux of DOC in these micropores is an important aspect of carbon distribution and movement within the soil.",,,,Class,,g d-2 h-1,,Flux,SoilMicropore,DOC,,
ECOSIM:0000955,wet gas deposition due to irrigation and rainfall,soil biogeochemical data type,,Gas_WetDeposit_flx_col,SoilBGCDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000956,soil gas pressure,soil biogeochemical data type,,Soil_Gas_pressure_vr,SoilBGCDataType.txt,,,,,Class,,Pa,,,,,,
ECOSIM:0000957,volumetric concentation of gaseous CO2,soil biogeochemical data type,,CO2_Gas_Frac_vr,SoilBGCDataType.txt,,,,,Class,,ppmv,,,,,,
ECOSIM:0000958,volumetric concentation of gaseous O2,soil biogeochemical data type,,O2_Gas_Frac_vr,SoilBGCDataType.txt,,,,,Class,,ppmv,,,,,,
ECOSIM:0000959,volumetric concentation of Ar gas,soil biogeochemical data type,,Ar_Gas_frac_vr,SoilBGCDataType.txt,,,,,Class,,ppmv,,,,,,
ECOSIM:0000960,volumetric concentation of CH4 gas,soil biogeochemical data type,,CH4_gas_frac_vr,SoilBGCDataType.txt,,,,,Class,,ppmv,,,,,,
ECOSIM:0000961,Hydrogenotrophic CH4 production rate,soil biogeochemical data type,,RCH4ProdHydrog_vr,SoilBGCDataType.txt,,,,,Class,,gC d-2 h-1,,,,,,
ECOSIM:0000962,Acetoclastic CH4 production rate,soil biogeochemical data type,,RCH4ProdAcetcl_vr,SoilBGCDataType.txt,,,,,Class,,gC d-2 h-1,,,,,,
ECOSIM:0000963,Aerobic CH4 oxidation rate,soil biogeochemical data type,,RCH4Oxi_aero_vr,SoilBGCDataType.txt,,,,,Class,,gC d-2 h-1,,,,,,
ECOSIM:0000964,Fermentation rate,soil biogeochemical data type,,RFerment_vr,SoilBGCDataType.txt,,,,,Class,,gC d-2 h-1,,,,,,
ECOSIM:0000965,NH3 oxidation rate,soil biogeochemical data type,,RNH3oxi_vr,SoilBGCDataType.txt,,,,,Class,,gN d-2 h-1,,,,,,
ECOSIM:0000966,denitrification N2O production,soil biogeochemical data type,,RN2ODeniProd_vr,SoilBGCDataType.txt,,,,,Class,,gN d-2 h-1,,,,,,
ECOSIM:0000967,Nitrification N2O produciton rate,soil biogeochemical data type,,RN2ONitProd_vr,SoilBGCDataType.txt,,,,,Class,,gN d-2 h-1,,,,,,
ECOSIM:0000968,chemo N2O production,soil biogeochemical data type,,RN2OChemoProd_vr,SoilBGCDataType.txt,,,,,Class,,gN d-2 h-1,,,,,,
ECOSIM:0000969,N2O reduction into N2,soil biogeochemical data type,,RN2ORedux_vr,SoilBGCDataType.txt,,,,,Class,,gN d-2 h-1,,,,,,
ECOSIM:0000970,DOM loss through subsurface drainage,soil biogeochemical data type,,DOM_draing_col,SoilBGCDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000971,solute loss through subsurface drainage,soil biogeochemical data type,,trcs_drainage_flx_col,SoilBGCDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000972,DOM loss through surface runoff,soil biogeochemical data type,,DOM_SurfRunoff_flx_col,SoilBGCDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000973,total area of landscape,grid data type,,TAREA,GridDataType.txt,,,,,Class,,m2,,,,,,
ECOSIM:0000974,depth to bottom of soil layer,grid data type,,CumDepz2LayBottom_vr,GridDataType.txt,,,,,Class,,m,,,,,,
ECOSIM:0000975,thickness of soil layer,grid data type,,DLYR_3D,GridDataType.txt,,,,,Class,,m,,,,,,
ECOSIM:0000976,thickness of soil layer in 3 directions,grid data type,,DLYRI_3D,GridDataType.txt,,,,,Class,,m,,,,,,
ECOSIM:0000977,cross-sectional area / distance between adjacent grid cells,grid data type,,XDPTH_3D,GridDataType.txt,,,,,Class,,m,,,,,,
ECOSIM:0000978,depth to middle of soil layer,grid data type,,SoilDepthMidLay_vr,GridDataType.txt,,,,,Class,,m,,,,,,
ECOSIM:0000979,depth to bottom of soil layer from surface of grid cell,grid data type,,CumSoilThickness_vr,GridDataType.txt,,,,,Class,,m,,,,,,
ECOSIM:0000980,depth to middle of soil layer from surface of grid cell,grid data type,,CumSoilThickMidL_vr,GridDataType.txt,,,,,Class,,m,,,,,,
ECOSIM:0000981,cross-sectional area,grid data type,,AREA_3D,GridDataType.txt,,,,,Class,,m2 d-2,,,,,,
ECOSIM:0000982,"distance between adjacent layers:1=EW,2=NS,3=vertical",grid data type,,DIST_3D,GridDataType.txt,,,,,Class,,m,,,,,,
ECOSIM:0000983,soil surface layer number,grid data type,,NU_col,GridDataType.txt,,,,,Class,,,,,,,,
ECOSIM:0000984,initial soil surface layer number,grid data type,,NUI_col,GridDataType.txt,,,,,Class,,,,,,,,
ECOSIM:0000985,maximum root layer number,grid data type,,MaxNumRootLays_col,GridDataType.txt,,,,,Class,,,,,,,,
ECOSIM:0000986,additional soil lower boundary layers,grid data type,,NK_col,GridDataType.txt,,,,,Class,,,,,,,,
ECOSIM:0000987,initial lowest soil layer number,grid data type,,NLI_col,GridDataType.txt,,,,,Class,,,,,,,,
ECOSIM:0000988,lowest soil layer number,grid data type,,NL_col,GridDataType.txt,,,,,Class,,,,,,,,
ECOSIM:0000989,new surface layer number,grid data type,,NUM_col,GridDataType.txt,,,,,Class,,,,,,,,
ECOSIM:0000990,initial position of the bottom of liter layer,grid data type,,CumLitRDepzInit_col,GridDataType.txt,,,,,Class,,m,,,,,,
ECOSIM:0000991,latitude,grid data type,,ALAT_col,GridDataType.txt,,,,,Class,,degrees north,,,,,,
ECOSIM:0000992,Eeast-West width of the grid cells,grid data type,,DH_col,GridDataType.txt,,,,,Class,,m,,,,,,
ECOSIM:0000993,North-South width of the grid cells,grid data type,,DV_col,GridDataType.txt,,,,,Class,,m,,,,,,
ECOSIM:0000994,dimension of low,grid data type,,FlowDirIndicator_col,GridDataType.txt,,,,,Class,,,,,,,,
ECOSIM:0000995,microbial biomass chemical element,microbial data type,,mBiomeHeter_vr,MicrobialDataType.txt,,,,,Class,,g d-2,,,,,,
ECOSIM:0000996,aqueous O2 demand,microbial data type,,RO2DmndHetert,MicrobialDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0000997,net microbial DOC flux,microbial data type,,RDOCUptkHeter_vr,MicrobialDataType.txt,Net Microbial DOC flux refers to the net movement or transfer of Dissolved Organic Carbon (DOC) mediated by microbes across a certain area over a specified period of time. This plays a vital role in the carbon cycle as DOC represents a significant fraction of total organic carbon in most ecosystems.,,,,Class,,g d-2 h-1,,Flux,,DissolvedOrganicCarbon,,
ECOSIM:0000998,net microbial acetate flux,microbial data type,,RAcetateUptkHeter_vr,MicrobialDataType.txt,"Net microbial acetate flux refers to the net change in the amount of acetate, a key intermediate in many biological processes, due to microbial activity. This is an important measure in microbial ecology and biogeochemistry, as acetate fluxes can have significant impacts on various environmental processes and nutrient cycling.",,,,Class,,g d-2 h-1,,Flux,,Acetate,,
ECOSIM:0000999,heterotrophic microbial NH4 demand in soil,microbial data type,,RNH4DmndSoilHeter_vr,MicrobialDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0001000,heterotrophic microbial NO3 demand in soil,microbial data type,,RNO3DmndSoilHeter_vr,MicrobialDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0001001,heterotrophic microbial PO4 demand in soil,microbial data type,,RH2PO4DmndSoilHeter_vr,MicrobialDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0001002,heterotrophic microbial NH4 demand in surface litter,microbial data type,,RNH4DmndLitrHeter_col,MicrobialDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0001003,heterotrophic microbial PO4 demand in surface litter,microbial data type,,RH2PO4DmndLitrHeter_col,MicrobialDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0001004,heterotrophic microbial NO3 demand in surface litter,microbial data type,,RNO3DmndLitrHeter_col,MicrobialDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0001005,total heterotrophic microbial NO3 uptake non-band unconstrained by NO3,microbial data type,,RNO3ReduxDmndSoilHeter_vr,MicrobialDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0001006,total heterotrophic microbial NO2 uptake non-band unconstrained by NO2,microbial data type,,RNO2DmndReduxSoilHeter_vr,MicrobialDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0001007,total heterotrophic microbial NO3 uptake in band soil unconstrained by NO3,microbial data type,,RNO3ReduxDmndBandHeter_vr,MicrobialDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0001008,total heterotrophic microbial NO2 uptake in band soil unconstrained by NO2,microbial data type,,RNO2DmndReduxBandHeter_vr,MicrobialDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0001009,total heterotrophic microbial N2O uptake unconstrained by N2O,microbial data type,,RN2ODmndReduxHeter_vr,MicrobialDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0001010,heterotrophic microbial NH4 immobilization (+ve) - mineralization (-ve) in band soil,microbial data type,,RNH4DmndBandHeter_vr,MicrobialDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0001011,heterotrophic microbial NO3 immobilization (+ve) - mineralization (-ve) in band soil,microbial data type,,RNO3DmndBandHeter_vr,MicrobialDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0001012,heterotrophic substrate-unlimited H2PO4 mineraln-immobiln in band soil,microbial data type,,RH2PO4DmndBandHeter_vr,MicrobialDataType.txt,,,,,Class,,g d-2 h-1,,,,,,
